Chunk_ID,Country_KR,Country_Code,PDF_File,Page,Chunk_On_Page,Sector_Tag,Text,Text_Length,Extraction_Method,Source_SHA256,Content_SHA256,Citation,Duplicate_Text_Count,Valid_Chunk
CPS-COL-p29-01,콜롬비아,COL,COL.pdf,29,1,공공행정,"참고 수원국 지원현황 및 일반개황 1 원조 성과 평가 ㅁ (총괄) 제23위 중점 협력국인 콜롬비아에 대한 원조 규모는 101억 8,680만원이며, 이는 전체 양자원조의 0.5%에 해당함. • 지난 5년간(2013~2017) 약 6개 기관의 부처• 기관에서 7,842만 달러 규모의 원조사업을 추진함(집행액 기준). - KOICA의 지원이 전체의 70%를 차지해 제일 크며, 그 뒤를 EDCF, 기획재정부, 국토교통부, 통계청, 농림축산식품부가 잇고 있음. • 무상원조 사업으로 이 기간에 총 4,996만 달러를 지원함 - 2015~17년에 콜롬비아 지원은 주로 무상원조를 통해 이루어지고 있으며, 전체 지원 중 88.5%를 차지함. • 유상원조 사업의 경우, 같은 기간 동안 총 2,846만 달러를 지원하였으며, 2018년에는 5,000만불의 프로그램 사업을 승인함. <한국의 콜롬비아 지원 추이('13-17)> (백만 달러, 명목가격) 연도 2013 2014 2015 2016 2017 계 무상 (집행액) 7.66 9.78 1086 12.65 9.01 49.96 유상 (집행액) 13.95 10.26 4.25 0 0 28.46 계 21.61 20.04 15.11 12.65 9.01 78.42 자료: OECD 통계 (분야) 2013-2017년간 콜롬비아 지원은 생산부문(45.6%)이 가장 컸으며, 이어 사회 인프라 및 서비스(39.4%), 경제 인프라 및 서비스 (7.9%), 기타 다부문(7.0%) 상위를 차지함(집행액 기준).",746,vision-ocr:ko-KR+en-US,3d50d788ba6340e93fdd6f4b347dc050c839f01c9800ad97527077a03ffaf473,06b3e82bd058b55128afc97b5f79355deaecf806383c11081badea1ce559af52,CPS 콜롬비아 국가협력전략 COL.pdf p.29,1,True
CPS-COL-p30-01,콜롬비아,COL,COL.pdf,30,1,공공행정,"2 수원국 일반개황 • 일 반 • 남아메리카 대륙에 위치하고 있는 콜롬비아는 북쪽으로는 베네수엘라, 남쪽으로는 에콰도르, 페루, 브라질과 국경을 접하며, 인구는 4,981만 명(2019)임. ㅁ 정치 0 2018년 6월 대선에서 근소한 차이로 중앙민주당(Centro Democratico)의 이반 두케(Ivan Duque Mairquez) 후보가 대통령에 당선되어 정권교체가 이루어짐. - 중앙민주당은 2018년 3월 치러진 총선에서 상원 19석(총108석)과 하원 32석(총 172석) 확보에 그쳐 정치적 입지가 다소 불안정하며, 이에 따라 이반 두케 신임 대통령은 정책 구현에 난항을 겪고 있음 * 차기 총선은 2022년 예정 ㅁ 경제 콜롬비아 주요 경제지표 (국내경제) 단위 2015 2016 2017 2018 2019* GDP 억 달러 2,936 (4271) 2,828 3,145 3,369 3,552 국 1인당 GDP 달러 6,089 18859 5,800 6,380 6,761 7.049 경 경제성장률 % 3.0 (4.5) 2.0 1.8 28 3.6 제 재정수지/GDP -3.5 - 2.90 - 3.0 -2.7 - 2.1 소비자물가상승률 5.0 (2.6) 75 43 3.2 3.4 정부채무/GDP % 50.4 49.8 49.4 48.7 47.8 환율(달러당, 연중) PS 2.741.8 3,0553 2,951.3 2,911.0 3,010.5 경상수지 백만 달러 - 18,549 (-16,150) - 12,025 - 10,438 - 9,566 - 9,600 경상수지/GDP % -6.3 -4.3 -3.3 - 2.8 - 2.7 상품수지 백만 달러 - 13,479 - 9,159 -4,759 - 3,043 - 2.752 외환보유액 백만 달러 46.104 45,962 46,699 45,804 46,807 총외채잔액 백만 달러 124,100 138,880 146,775 152,848 157,538",951,vision-ocr:ko-KR+en-US,3d50d788ba6340e93fdd6f4b347dc050c839f01c9800ad97527077a03ffaf473,666e8ccceb9bdaf7b55476587eac15078936f5959ff753376d41d559c6b5dd03,CPS 콜롬비아 국가협력전략 COL.pdf p.30,1,True
CPS-COL-p31-01,콜롬비아,COL,COL.pdf,31,1,공공행정,"단위 2015 2016 2017 2018 2019* 총외채잔액/GDP % 42.3 49.1 46.7 45.4 44.4 단기외채 백만 달러 14,800 14,600 17,300 19354 - 외 채상환액/총수출 % 25.3 23.4 34.1 24.2 28.1 자료: 한국수출입은행(2018). 세계국가편람 2019. 주: 2018년 수치는 추정치, 2019년 수치는 전망치임. 3 수원국 내 공여 활동 • 주요 공여기관 활동 0 2013년부터 2017년의 5년 총 지출액 기준으로 콜롬비아에 대한 최대 공여국은 미국(29.6%)이며 그 다음으로 프랑스(24.0%), 독일(16.4%), EU(6.0%), 캐나다(3.1%) 순임 - 상위 5대 공여국 기관의 지원 총합이 전체 콜롬비아 ODA의 약 79%를 차지함. - 우리나라는 같은 기간 콜롬비아에 8천만 달러를 제공하여 대 콜롬비아 전체 ODA의 약 1.4%를 차지하며, 2013년 이래로 감소 추세임 • 주요 공여국들은 평화구축을 지원목표 또는 중점분야로 설정하고 있으며, 환경복원력 또는 환경보전(미국, 독일), 분쟁지역의 취약계층 지원 또는 평등사회 구축(프랑스, 캐나다) 또한 다수 공여국의 중점분야로 설정됨. - (미국) 미국은 공공행정 및 시민사회(54%) 분야에 집중적으로 지원하고 있으며, 농림어업(23%), 기타 사회 인프라 및 서비스(9%), 환경보호(4%), 긴급 구호(4%)가 그 뒤를 따름 - (프랑스) 프랑스는 환경보호(39%) 분야에 주로 지원하고 있으며, 보건(27%), 기타 다부문(19%), 교육(7%), 운송 및 창고(6%) 순으로 지원함. - (독일 독일은 공공행정 및 시민사회(39%) 분야에 주로 지원하고 있으며,",841,vision-ocr:ko-KR+en-US,3d50d788ba6340e93fdd6f4b347dc050c839f01c9800ad97527077a03ffaf473,3bb473890839b6cab6d4feb4b217b0aa7c2f289d2d0c37c7bc49586658a08416,CPS 콜롬비아 국가협력전략 COL.pdf p.31,1,True
CPS-COL-p32-01,콜롬비아,COL,COL.pdf,32,1,공공행정,"환경보호(23%), 교육(13%), 운송 및 창고(10%), 기타 다부문(7%) 순으로 지원함. - (EU) EU는 공공행정 및 시민사회(39%) 분야에 대한 지원 규모가 가장 크며, 긴급구호(18%), 기타 다부문(17%), 농림어업(10%), 환경보호(5%) 순으로 지원함. - (캐나다) 캐나다는 공공행정 및 시민사회(28%)에 대해 주로 지원하고 있으며, 농림어업(22%), 교육(16%), 긴급 구호(9%), 비즈니스 및 기타 서비스(6%) 순으로 지원함.",260,vision-ocr:ko-KR+en-US,3d50d788ba6340e93fdd6f4b347dc050c839f01c9800ad97527077a03ffaf473,02a59cb6737eac138291377a9344348bad1a23af15a1cfc5612196b074bafb14,CPS 콜롬비아 국가협력전략 COL.pdf p.32,1,True
CPS-EGY-p01-01,이집트,EGY,EGY.pdf,1,1,CPS 정책전략,"이집트 국가협력전략 Egypt Country Partnership Strategy 2022. 1 관계부처 합동 동 전략은 수원국 정부와의 긴밀한 협의 하에 작성되었으며, 국내 및 수원국 현지의 상황에 따라 변경 가능함",121,vision-ocr:ko-KR+en-US,e4df7e5c4f08af123f03f929c19e0ef344514c23e35849f4d040717b115d4ded,45640eca9ab6b9a29ed329e69d08080d0089d36cf7b4e271c6596c8ff9e23956,CPS 이집트 국가협력전략 EGY.pdf p.1,1,True
CPS-EGY-p02-01,이집트,EGY,EGY.pdf,2,1,CPS 정책전략,목 차 I. 수원국 분석 · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 1 1. 이집트 현황 · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 1 2. 주요국 공여활동· · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 4 3. 우리나라 공여활동· · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 7 II. 우리나라의 지원계획· · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 11 1. 기본 방향· · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 11 2.,973,pypdf,e4df7e5c4f08af123f03f929c19e0ef344514c23e35849f4d040717b115d4ded,24c578b61177170e3f560b238a750087093466d680ccbf80a3535adec8453914,CPS 이집트 국가협력전략 EGY.pdf p.2,1,True
CPS-EGY-p02-02,이집트,EGY,EGY.pdf,2,2,CPS 정책전략,· · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 11 2. 중점협력분야 및 개발 우선순위 선정사유· · · · · · · · · · · · · · · · · · · · · · · 12 3. 분야별 지원 방안 · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 15 4. 이행점검방안· · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 18 III. 이행전략 · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 19 IV. 모니터링 및 평가 · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 21 1. 모니터링 방안 · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 21 2.,984,pypdf,e4df7e5c4f08af123f03f929c19e0ef344514c23e35849f4d040717b115d4ded,968ffcb18ad8c640a3e83ac6af8c32ea8a9dabe2e36fd75ec7842fa6084ad2af,CPS 이집트 국가협력전략 EGY.pdf p.2,1,True
CPS-EGY-p02-03,이집트,EGY,EGY.pdf,2,3,CPS 정책전략,· · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 21 2. 평가 계획 · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 22 참고 1. 수원국 개황 · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 24 참고 2. 주요사업계획(비공개) · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · · 26,551,pypdf,e4df7e5c4f08af123f03f929c19e0ef344514c23e35849f4d040717b115d4ded,0faaaa2b85167fdf9030aaf6ca7298a0946e549de943a8db748a778c512600f0,CPS 이집트 국가협력전략 EGY.pdf p.2,1,True
CPS-EGY-p03-01,이집트,EGY,EGY.pdf,3,1,공공행정,"Ⅰ. 수원국 분석 1 이집트 현황 (1) 전략적 중요성 □ (경제 규모) 국내총생산액(GDP)은 ‘17년부터 꾸준히 상승 중이며, 최근 코로나19 상황에도 불구하고 정부의 선제적 대응과 민간소비 성장으로 ’20년 3,618억 달러, ‘21년에는 3,943억 달러를 기록할 전망 <이집트 주요 경제지표> 경제지표 단위 2017 2018 2019 2020e 2021f GDP 억 달러 2,365 2,503 3,023 3,618 3,943 1인당 GDP 달러 2,485 2,577 3,044 3,587 3,832 재정수지/GDP % △10.4 △9.4 △8.0 △7.9 △7.3 소비자물가상승률 % 23.5 20.9 13.9 5.7 4.8 자료 : OECD, IMF □ (성장잠재력) 인구 1억명 이상의 거대한 내수시장을 보유하고 있으며, 전체 인구의 과반수인 청년 경제활동 인구, 저렴한 임금 등을 고려할 때 성장 잠재력이 높을 것으로 평가 ㅇ ’11년 시민혁명 후 5년여에 걸친 정치․경제적 불안 상황에서 벗어나 경제회복, 해외투자 유치, 경제․재정 개혁 노력을 통해 ‘18-’19 회계연도에 5.6%의 경제성장 달성(이집트 재무부 발표) □ (지정학적 중요성) 수에즈 운하를 확보하고 있어, 유럽과 아시아를 연결하는 무역 요충지이며 지리적으로는 중동과 아프리카를 잇는 교두보 역할 수행 ㅇ 무역 활성화의 일환으로 EU(‘04.6월), 중동(’98.1월), 아프리카(‘94.12월, ‘19.5월), 남미(’17)와 FTA를 체결하는 한편, 한국과는 경제협력위원회 발족(‘06.2월, ’19.10월) 이후 FTA 논의 등 경제협력 체계 강화 중",806,pdfplumber,e4df7e5c4f08af123f03f929c19e0ef344514c23e35849f4d040717b115d4ded,2367278a534708075e05f5a1d4f2289ec103a1006d1389c758d2ca0c18b89844,CPS 이집트 국가협력전략 EGY.pdf p.3,1,True
CPS-EGY-p04-01,이집트,EGY,EGY.pdf,4,1,공공행정,"(2) 수원국 발전 제약요인 ※ (SDGs ‘심각’ 분야) 산업·혁신·인프라, 일자리, 보건, 젠더, 공공행정 등(UN, '20) □ (노후화된 경제‧사회 인프라) 인구 증가(‘18년 97백만 명→‘21년 1억 2백만명, IMF)로 인해 경제‧사회 인프라 수요가 급증하고 있으나, 관련 인프라가 노후화되어 있고 접근성도 낮은 상황 ㅇ 정부 재정부족에 따른 시설투자 지연, 유지관리 결여로 인해 메트로‧철도 등 경제 인프라가 노후화되어 있으며, 보건·의료 등 사회 인프라 접근성*도 취약한 편 * ‘19년 기준 건강보험 가입 인구는 전체의 약 57%, 국민 1,000명 당 의사 및 간호사 수는 각각 1.2명 및 2.2명(세계 평균인 1.5명 및 3.4명을 하회) □ (부족한 산업화 기반) 지식 공유‧생산, 기술 개발 등을 통한 산업화를 추진중에 있으나, 기업역량 및 일자리 부족, 관련 제도 미비 등이 발전 제약요인으로 작용 ㅇ 낮은 혁신역량(’21년 국가혁신 순위 76위, WIPO 통계), 높은 실업률(’20년 8.0%, 20∼24세 청년 18.2%), 저조한 인터넷 보급률(‘21.2월, 57.3%, 이집트통계청) 등이 산업화 추진의 걸림돌로 작용 □ (관료주의적 의사결정) 공무원의 관료주의적 업무처리, 의사결정의 중앙집권화 등으로 정부의 효율성과 투명성이 높지 않은 수준 * ’19년 세계거버넌스지표(World Governance Indicators)의 백분위가 법치 분야는 37.9%, 정부 효과성은 36.5% ㅇ 또한, 중앙정부와 의회에 주요 의사결정 권한이 집중되어 있어, 각종 개발사업 추진 시 승인 등에 장시간이 소요",804,pdfplumber,e4df7e5c4f08af123f03f929c19e0ef344514c23e35849f4d040717b115d4ded,8a10d0c081c9504d4c3a6c3fc19646ae898c8118cec6a7b7191c15be8f30ae8c,CPS 이집트 국가협력전략 EGY.pdf p.4,1,True
CPS-EGY-p05-01,이집트,EGY,EGY.pdf,5,1,기술환경에너지,"(3) 수원국 개발 계획 및 요청사항 등 □ (이집트 비전 2030) ’16.1월 지속가능발전전략인 ’이집트 비전 2030* (Egypt Vision 2030)‘을 발표, ’30년까지 경제발전, 시장 경쟁력, 부패 척결 등 획기적인 국가혁신을 전략목표로 설정 ㅇ 이집트 정부는 전략목표 달성을 위한 중기전략 과제로 ‘18.1월 경제개발, 사회개발, 도시개발 및 환경개선 관련 육성정책을 발표, ’22년까지 시장경쟁력 강화, 지식기반 경제로의 전환을 추진 중 3대 육성정책 분야 경제개발 사회개발 도시개발 및 환경개선 Ÿ 실질 GDP 성장률: 5.8% → 8% Ÿ 빈곤선 이하 인구 비중 Ÿ 인구집중률 완화: Ÿ 연간 90만개 이상 일자리 창출 (빈곤률): 2015년 27.8% 국토 내 인구 거주 Ÿ 외국인직접투자: 79억 달러 → 2018-19년 24.5% → 면적 비중 7% → 10% 2021-22년 22% Ÿ 신도시 개발: 1,000만 명 → 140억 달러 Ÿ 지역별 경제·사회 불평등을 이상의 인구를 수용 Ÿ 경쟁력 강화와 지식기반 경제 해소하여 지역간 빈곤률 할 수 있는 신도시 개발 전환을 추구하여 2030년 5대 격차를 20% 이하로 조절 Ÿ 에너지 사용, 환경 신흥국에 진입, 국제경쟁력지수 Ÿ 여성, 청소년 노동 참여율 보호, 오염물질 관리, 30위 내, 기업환경기준과 지식 확대해 실업/취업 인구의 국제수준의 온실가스 경제기준 50위 내 진입 성별·연령 격차 해소 배출 저감 추구 자료 : UN경제‧사회위원회 □ (제2차 국가 구조개혁) 이집트는 ‘16년 1차 국가 구조개혁 성공 이후 ’21년부터 2차 구조개혁을 통해 제조업, 정보통신 및 농업의 산업화를 추진중이며, 제도·거버넌스를 개선하여 지식·혁신 촉진 기반 구축 노력중 ㅇ 지적재산, 투자, 세금, 과학 연구 관련 법령을 검토하고 개정하여 ‘30년까지 유관 정부부처와 기관의 구조 조정을 시행할 계획",939,pdfplumber,e4df7e5c4f08af123f03f929c19e0ef344514c23e35849f4d040717b115d4ded,9af1d4cb1ef1cc84e88f1cbdab4932e162202b18c2ad3539cf3d7d77bc4ceaef,CPS 이집트 국가협력전략 EGY.pdf p.5,1,True
